date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:47:35	1255/1255	---M--	200	added ('OK')	image/png	etag:%221fc3b81-4e7-5d04025032240%22	https://admin.pixelstrap.com/zeta/assets/images/avtar/chinese.png	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/assets/images/avtar/chinese.png	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:36	116575/116575	---M-Z	200	added ('OK')	text/html	etag:%2221e5358-1c75f-5c9589a71af40-gzip%22	https://admin.pixelstrap.com/zeta/theme/email-application.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/email-application.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:36	103885/103885	---M-Z	200	added ('OK')	text/html	etag:%2221e4880-195cd-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/kanban.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/kanban.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:36	107761/107761	---M-Z	200	added ('OK')	text/html	etag:%2221e55c0-1a4f1-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/edit-profile.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/edit-profile.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:36	1098269/1098269	---M--	200	added ('OK')	text/css	etag:%222004618-10c21d-5ec78356b2c00%22	https://admin.pixelstrap.com/zeta/assets/css/style.css	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/assets/css/style.css	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:37	5502/5502	---M-Z	200	added ('OK')	text/html	etag:%2221e5617-157e-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/login.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/login.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:37	4279/4279	---M--	200	added ('OK')	image/png	etag:%221fc0d9f-10b7-5d04025032240%22	https://admin.pixelstrap.com/zeta/assets/images/logo/small-logo.png	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/assets/images/logo/small-logo.png	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:37	2212/2212	---M--	200	added ('OK')	image/png	etag:%221fc0e8e-8a4-5d04025032240%22	https://admin.pixelstrap.com/zeta/assets/images/logo/small-white-logo.png	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/assets/images/logo/small-white-logo.png	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:37	2301/2301	---M--	200	added ('OK')	image/png	etag:%221fc0cdd-8fd-5d04025032240%22	https://admin.pixelstrap.com/zeta/assets/images/logo-icon.png	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/assets/images/logo-icon.png	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:37	129801/129801	---M-Z	200	added ('OK')	text/html	etag:%2221e4869-1fb09-5d667c5057cc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/dashboard-02.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/dashboard-02.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:38	143774/143774	---M-Z	200	added ('OK')	text/html	etag:%2221e50d3-2319e-5d6674075f0c0-gzip%22	https://admin.pixelstrap.com/zeta/theme/crypto-dashboard.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/crypto-dashboard.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:38	122710/122710	---M-Z	200	added ('OK')	text/html	etag:%2221e4b2d-1df56-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/chart-widget.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/chart-widget.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:38	183496/183496	---M-Z	200	added ('OK')	text/html	etag:%2221e5476-2ccc8-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/general-widget.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/general-widget.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:39	102689/102689	---M-Z	200	added ('OK')	text/html	etag:%2221e4854-19121-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/box-layout.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/box-layout.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:39	103604/103604	---M-Z	200	added ('OK')	text/html	etag:%2221e5abc-194b4-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/layout-rtl.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/layout-rtl.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:39	102431/102431	---M-Z	200	added ('OK')	text/html	etag:%2221e485c-1901f-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/layout-dark.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/layout-dark.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:39	113370/113370	---M-Z	200	added ('OK')	text/html	etag:%2221e4841-1bada-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/hide-on-scroll.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/hide-on-scroll.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:39	101960/101960	---M-Z	200	added ('OK')	text/html	etag:%2221e487a-18e48-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/footer-light.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/footer-light.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:40	101986/101986	---M-Z	200	added ('OK')	text/html	etag:%2221e56ff-18e62-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/footer-dark.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/footer-dark.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:40	101971/101971	---M-Z	200	added ('OK')	text/html	etag:%2221e56eb-18e53-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/footer-fixed.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/footer-fixed.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:40	154419/154419	---M-Z	200	added ('OK')	text/html	etag:%2221e5687-25b33-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/projects.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/projects.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:40	106901/106901	---M-Z	200	added ('OK')	text/html	etag:%2221e56f9-1a195-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/projectcreate.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/projectcreate.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:41	113634/113634	---M-Z	200	added ('OK')	text/html	etag:%2221e4868-1bbe2-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/file-manager.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/file-manager.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:41	118400/118400	---M-Z	200	added ('OK')	text/html	etag:%2221e4865-1ce80-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/product-page.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/product-page.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:41	112662/112662	---M-Z	200	added ('OK')	text/html	etag:%2221e4849-1b816-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/list-products.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/list-products.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:41	111770/111770	---M-Z	200	added ('OK')	text/html	etag:%2221e4876-1b49a-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/payment-details.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/payment-details.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:42	110389/110389	---M-Z	200	added ('OK')	text/html	etag:%2221e55d9-1af35-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/order-history.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/order-history.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:42	110539/110539	---M-Z	200	added ('OK')	text/html	etag:%2221e4877-1afcb-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/invoice-template.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/invoice-template.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:42	118337/118337	---M-Z	200	added ('OK')	text/html	etag:%2221e56f7-1ce41-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/list-wish.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/list-wish.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:43	110684/110684	---M-Z	200	added ('OK')	text/html	etag:%2221e55cf-1b05c-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/pricing.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/pricing.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:43	117263/117263	---M-Z	200	added ('OK')	text/html	etag:%2221e4874-1ca0f-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/email_inbox.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/email_inbox.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:43	109172/109172	---M-Z	200	added ('OK')	text/html	etag:%2221e5a37-1aa74-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/email_read.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/email_read.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:44	108079/108079	---M-Z	200	added ('OK')	text/html	etag:%2221e515e-1a62f-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/email_compose.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/email_compose.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:44	123922/123922	---M-Z	200	added ('OK')	text/html	etag:%2221e488a-1e412-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/chat.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/chat.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:44	120747/120747	---M-Z	200	added ('OK')	text/html	etag:%2221e5710-1d7ab-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/chat-video.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/chat-video.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:44	111475/111475	---M-Z	200	added ('OK')	text/html	etag:%2221e4873-1b373-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/user-cards.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/user-cards.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:44	148125/148125	---M-Z	200	added ('OK')	text/html	etag:%2221e583e-2429d-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/bookmark.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/bookmark.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:45	164652/164652	---M-Z	200	added ('OK')	text/html	etag:%2221e4857-2832c-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/contacts.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/contacts.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:45	136177/136177	---M-Z	200	added ('OK')	text/html	etag:%2221e485a-213f1-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/task.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/task.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:45	106264/106264	---M-Z	200	added ('OK')	text/html	etag:%2221e5596-19f18-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/calendar-basic.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/calendar-basic.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:45	216544/216544	---M-Z	200	added ('OK')	text/html	etag:%2221e56f1-34de0-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/social-app.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/social-app.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:46	108411/108411	---M-Z	200	added ('OK')	text/html	etag:%2221e57b2-1a77b-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/to-do.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/to-do.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:46	130008/130008	---M-Z	200	added ('OK')	text/html	etag:%2221e4851-1fbd8-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/search.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/search.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:46	115574/115574	---M-Z	200	added ('OK')	text/html	etag:%2221e56ec-1c376-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/form-validation.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/form-validation.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:46	116990/116990	---M-Z	200	added ('OK')	text/html	etag:%2221e50d4-1c8fe-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/radio-checkbox-control.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/radio-checkbox-control.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:47	126897/126897	---M-Z	200	added ('OK')	text/html	etag:%2221e55c2-1efb1-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/megaoptions.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/megaoptions.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:47	109384/109384	---M-Z	200	added ('OK')	text/html	etag:%2221e5098-1ab48-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/input-group.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/input-group.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:49	106130/106130	---M-Z	200	added ('OK')	text/html	etag:%2221e55a1-19e92-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/datepicker.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/datepicker.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:50	104109/104109	---M-Z	200	added ('OK')	text/html	etag:%2221e5090-196ad-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/time-picker.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/time-picker.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:50	106935/106935	---M-Z	200	added ('OK')	text/html	etag:%2221e4859-1a1b7-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/datetimepicker.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/datetimepicker.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:50	104993/104993	---M-Z	200	added ('OK')	text/html	etag:%2221e486c-19a21-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/daterangepicker.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/daterangepicker.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:50	112882/112882	---M-Z	200	added ('OK')	text/html	etag:%2221e488b-1b8f2-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/touchspin.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/touchspin.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:51	118854/118854	---M-Z	200	added ('OK')	text/html	etag:%2221e4848-1d046-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/select2.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/select2.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:51	123253/123253	---M-Z	200	added ('OK')	text/html	etag:%2221e5743-1e175-5d6664af2fd00-gzip%22	https://admin.pixelstrap.com/zeta/theme/switch.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/switch.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:51	107776/107776	---M-Z	200	added ('OK')	text/html	etag:%2221e4875-1a500-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/typeahead.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/typeahead.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:51	105668/105668	---M-Z	200	added ('OK')	text/html	etag:%2221e486d-19cc4-5cf7718ff5dc0-gzip%22	https://admin.pixelstrap.com/zeta/theme/clipboard.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/clipboard.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:52	113834/113834	---M-Z	200	added ('OK')	text/html	etag:%2221e50b7-1bcaa-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/default-form.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/default-form.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
13:47:52	105479/105479	---M-Z	200	added ('OK')	text/html	etag:%2221e485f-19c07-5cf76856a9ac0-gzip%22	https://admin.pixelstrap.com/zeta/theme/form-wizard.html	C:/Users/lenovo/Documents/template/admin.pixelstrap.com/zeta/theme/form-wizard.html	(from https://admin.pixelstrap.com/zeta/theme/index.html)
